일련번호,시장/마트 번호,시장/마트 이름,품목 번호,품목 이름,실판매규격,가격(원),년도-월,비고,시장유형 구분(시장/마트) 코드,시장유형 구분(시장/마트) 이름,자치구 코드,자치구 이름,점검일자
1723093,100,홈플러스 중계점,266,"고등어(생물,국산)",1마리30cm,4990,21-Dec,부산,2,대형마트,350000,노원구,2021-12-30
1723110,96,공릉동 도깨비시장,305,"사과(부사, 300g)",1개,2000,21-Dec,부사,1,전통시장,350000,노원구,2021-12-30
1723111,96,공릉동 도깨비시장,306,"배(신고, 600g)",1개,3000,21-Dec,신고국내산,1,전통시장,350000,노원구,2021-12-30
1723112,96,공릉동 도깨비시장,307,배추(2.5~3kg),1포기,5000,21-Dec,해남배추,1,전통시장,350000,노원구,2021-12-30
1723113,96,공릉동 도깨비시장,308,무(1kg),1개,2000,21-Dec,세척무,1,전통시장,350000,노원구,2021-12-30
1723114,96,공릉동 도깨비시장,309,양파(1.5kg망),1망,2500,21-Dec,국내산,1,전통시장,350000,노원구,2021-12-30
1723115,96,공릉동 도깨비시장,310,상추(100g),100g,900,21-Dec,적상추,1,전통시장,350000,노원구,2021-12-30
1723116,96,공릉동 도깨비시장,311,오이(다다기),1개,1250,21-Dec,백오이국내,1,전통시장,350000,노원구,2021-12-30
1723117,96,공릉동 도깨비시장,312,애호박,1개,2000,21-Dec,국내산,1,전통시장,350000,노원구,2021-12-30
1723118,96,공릉동 도깨비시장,278,쇠고기,600g,25000,21-Dec,함평국내산,1,전통시장,350000,노원구,2021-12-30
1723119,96,공릉동 도깨비시장,285,돼지고기,600g,15800,21-Dec,함평국내산,1,전통시장,350000,노원구,2021-12-30
1723120,96,공릉동 도깨비시장,138,닭고기(토종닭),1마리,8000,21-Dec,생닭국내산,1,전통시장,350000,노원구,2021-12-30
1723121,96,공릉동 도깨비시장,171,달걀(10개),10개,4000,21-Dec,국내산,1,전통시장,350000,노원구,2021-12-30
1723122,96,공릉동 도깨비시장,320,달걀(30개),30개,8000,21-Dec,국내산,1,전통시장,350000,노원구,2021-12-30
1723123,96,공릉동 도깨비시장,260,"조기(냉동,수입산)",1마리25cm,5000,21-Dec,부세중국산,1,전통시장,350000,노원구,2021-12-30
1723124,96,공릉동 도깨비시장,302,명태,1마리40cm,4000,21-Dec,러시아수입,1,전통시장,350000,노원구,2021-12-30
1723125,96,공릉동 도깨비시장,254,"오징어(생물,국산)",1마리25cm,5000,21-Dec,동해안,1,전통시장,350000,노원구,2021-12-30
1723126,96,공릉동 도깨비시장,266,"고등어(생물,국산)",1마리30cm,5000,21-Dec,부산,1,전통시장,350000,노원구,2021-12-30
1723143,219,대조시장,50,사과(부사),1개,1800,21-Dec,청송,1,전통시장,380000,은평구,2021-12-30
1723144,219,대조시장,27,배,1개,4000,21-Dec,신고,1,전통시장,380000,은평구,2021-12-30
1723145,219,대조시장,307,배추(2.5~3kg),1포기,4500,21-Dec,국내산,1,전통시장,380000,은평구,2021-12-30
1723146,219,대조시장,308,무(1kg),1개,2500,21-Dec,흙무,1,전통시장,380000,은평구,2021-12-30
1723147,219,대조시장,309,양파(1.5kg망),1망,3500,21-Dec,무안,1,전통시장,380000,은평구,2021-12-30
1723148,219,대조시장,23,상추,100g,1000,21-Dec,경기,1,전통시장,380000,은평구,2021-12-30
1723149,219,대조시장,311,오이(다다기),1개,1200,21-Dec,다다기,1,전통시장,380000,은평구,2021-12-30
1723150,219,대조시장,312,애호박,1개,2500,21-Dec,청원생명,1,전통시장,380000,은평구,2021-12-30
1723151,219,대조시장,278,쇠고기,600g,26400,21-Dec,육우2등급,1,전통시장,380000,은평구,2021-12-30
1723152,219,대조시장,285,돼지고기,600g,14400,21-Dec,냉장 삼겹살,1,전통시장,380000,은평구,2021-12-30
1723153,219,대조시장,283,닭고기(육계),1마리,6000,21-Dec,하림,1,전통시장,380000,은평구,2021-12-30
1723154,219,대조시장,17,달걀,10개,2500,21-Dec,왕란,1,전통시장,380000,은평구,2021-12-30
1723155,219,대조시장,17,달걀,30개,7000,21-Dec,왕란 판란,1,전통시장,380000,은평구,2021-12-30
1723156,219,대조시장,260,"조기(냉동,수입산)",1마리(21cm),4000,21-Dec,부세 해동,1,전통시장,380000,은평구,2021-12-30
1723157,219,대조시장,264,"명태(냉동,수입산)",1마리(45cm),5000,21-Dec,러시아 냉동,1,전통시장,380000,은평구,2021-12-30
1723158,219,대조시장,254,"오징어(생물,국산)",1마리(33cm),4500,21-Dec,동해 생물,1,전통시장,380000,은평구,2021-12-30
1723159,219,대조시장,266,"고등어(생물,국산)",1마리(30cm),5000,21-Dec,국내산 생물,1,전통시장,380000,은평구,2021-12-30
1723176,49,대림시장,50,사과(부사),1개,2000,21-Dec,경북,1,전통시장,380000,은평구,2021-12-30
1723177,49,대림시장,276,배(신고),1개,3500,21-Dec,신고,1,전통시장,380000,은평구,2021-12-30
1723178,49,대림시장,307,배추(2.5~3kg),1포기,4000,21-Dec,국내산,1,전통시장,380000,은평구,2021-12-30
1723179,49,대림시장,308,무(1kg),1개,2500,21-Dec,흙무,1,전통시장,380000,은평구,2021-12-30
1723180,49,대림시장,309,양파(1.5kg망),1.5kg,3500,21-Dec,무안,1,전통시장,380000,은평구,2021-12-30
1723181,49,대림시장,23,상추,100g,1200,21-Dec,경기,1,전통시장,380000,은평구,2021-12-30
1723182,49,대림시장,311,오이(다다기),1개,1200,21-Dec,국내산,1,전통시장,380000,은평구,2021-12-30
1723183,49,대림시장,119,호박(인큐베이터),1개,2500,21-Dec,청주,1,전통시장,380000,은평구,2021-12-30
1723184,49,대림시장,278,쇠고기,600g,27000,21-Dec,육우2등급,1,전통시장,380000,은평구,2021-12-30
1723185,49,대림시장,285,돼지고기,600g,15000,21-Dec,"국내산, 생삼겹살",1,전통시장,380000,은평구,2021-12-30
1723186,49,대림시장,18,닭고기,1마리,6000,21-Dec,하림,1,전통시장,380000,은평구,2021-12-30
1723187,49,대림시장,17,달걀,10개,2500,21-Dec,왕란,1,전통시장,380000,은평구,2021-12-30
1723188,49,대림시장,17,달걀,30개,7000,21-Dec,왕란 판란,1,전통시장,380000,은평구,2021-12-30
1723189,49,대림시장,260,"조기(냉동,수입산)",1마리(21cm),3500,21-Dec,부세 해동,1,전통시장,380000,은평구,2021-12-30
1723190,49,대림시장,152,"명태(러시아,냉동)",1마리(43cm),4000,21-Dec,러시아 냉동,1,전통시장,380000,은평구,2021-12-30
1723191,49,대림시장,254,"오징어(생물,국산)",1마리(34cm),5000,21-Dec,동해 생물,1,전통시장,380000,은평구,2021-12-30
1723192,49,대림시장,266,"고등어(생물,국산)",1마리(30cm),4000,21-Dec,국내산 생물,1,전통시장,380000,은평구,2021-12-30
1723209,53,이마트 은평점,50,사과(부사),1개,1800,21-Dec,영주,2,대형마트,380000,은평구,2021-12-30
1723210,53,이마트 은평점,276,배(신고),1개,4200,21-Dec,신고,2,대형마트,380000,은평구,2021-12-30
1723211,53,이마트 은평점,307,배추(2.5~3kg),1포기,4290,21-Dec,국내산,2,대형마트,380000,은평구,2021-12-30
1723212,53,이마트 은평점,308,무(1kg),1개,1760,21-Dec,흙무,2,대형마트,380000,은평구,2021-12-30
1723213,53,이마트 은평점,24,양파,1.8kg,3590,21-Dec,무안,2,대형마트,380000,은평구,2021-12-30
1723214,53,이마트 은평점,23,상추,100g,940,21-Dec,논산,2,대형마트,380000,은평구,2021-12-30
1723215,53,이마트 은평점,311,오이(다다기),1개,1240,21-Dec,국내산 다다기,2,대형마트,380000,은평구,2021-12-30
1723216,53,이마트 은평점,312,애호박,1개,2380,21-Dec,웰빙,2,대형마트,380000,은평구,2021-12-30
1723217,53,이마트 은평점,278,쇠고기,600g,36600,21-Dec,1등급 음성축공,2,대형마트,380000,은평구,2021-12-30
1723218,53,이마트 은평점,52,돼지고기(삼겹살),600g,15660,21-Dec,삼정,2,대형마트,380000,은평구,2021-12-30
1723219,53,이마트 은평점,283,닭고기(육계),1마리,6980,21-Dec,하림,2,대형마트,380000,은평구,2021-12-30
1723220,53,이마트 은평점,171,달걀(10개),10개,3980,21-Dec,특란,2,대형마트,380000,은평구,2021-12-30
1723221,53,이마트 은평점,320,달걀(30개),30개,6990,21-Dec,특란 판란,2,대형마트,380000,은평구,2021-12-30
1723222,53,이마트 은평점,136,"조기(국산,생물)",1마리(21cm),3980,21-Dec,국내산 백조기,2,대형마트,380000,은평구,2021-12-30
1723223,53,이마트 은평점,152,"명태(러시아,냉동)",1마리(44cm),4980,21-Dec,리시아 냉동,2,대형마트,380000,은평구,2021-12-30
1723224,53,이마트 은평점,254,"오징어(생물,국산)",1마리(34cm),5390,21-Dec,동해 생물,2,대형마트,380000,은평구,2021-12-30
1723225,53,이마트 은평점,266,"고등어(생물,국산)",1마리(30cm),3680,21-Dec,국내산 생물,2,대형마트,380000,은평구,2021-12-30
1723258,31,인왕시장,28,사과,1개(300g),1500,21-Dec,경북,1,전통시장,410000,서대문구,2021-12-30
1723259,31,인왕시장,27,배,1개(630g),3000,21-Dec,상주,1,전통시장,410000,서대문구,2021-12-30
1723260,31,인왕시장,26,배추,1포기(2.5kg),5000,21-Dec,해남,1,전통시장,410000,서대문구,2021-12-30
1723261,31,인왕시장,25,무,1개(1.5kg),1500,21-Dec,전라도,1,전통시장,410000,서대문구,2021-12-30
1723262,31,인왕시장,24,양파,1망(1.5kg)-5개,3000,21-Dec,무안,1,전통시장,410000,서대문구,2021-12-30
1723263,31,인왕시장,23,상추,100g,600,21-Dec,충주,1,전통시장,410000,서대문구,2021-12-30
1723264,31,인왕시장,311,오이(다다기),1개,1000,21-Dec,상주,1,전통시장,410000,서대문구,2021-12-30
1723265,31,인왕시장,312,애호박,1개,2000,21-Dec,논개 애호박,1,전통시장,410000,서대문구,2021-12-30
1723266,31,인왕시장,278,쇠고기,600g(1등급 우둔살1+1),30000,21-Dec,"100g-5,000원 협신식품",1,전통시장,410000,서대문구,2021-12-30
1723267,31,인왕시장,285,돼지고기,600g 1+,18000,21-Dec,"100g-3,000원 고은미트",1,전통시장,410000,서대문구,2021-12-30
1723268,31,인왕시장,283,닭고기(육계),1마리(1kg),5000,21-Dec,해마루유통.신선육,1,전통시장,410000,서대문구,2021-12-30
1723269,31,인왕시장,171,달걀(10개),10개(특란 600g ),3000,21-Dec,네프란,1,전통시장,410000,서대문구,2021-12-30
1723270,31,인왕시장,320,달걀(30개),30개(특란 1800g),6500,21-Dec,신선특란,1,전통시장,410000,서대문구,2021-12-30
1723271,31,인왕시장,260,"조기(냉동,수입산)",1마리(20cm),3500,21-Dec,부세.중국산,1,전통시장,410000,서대문구,2021-12-30
1723272,31,인왕시장,152,"명태(러시아,냉동)",1마리(30cm),3500,21-Dec,동태.러시아,1,전통시장,410000,서대문구,2021-12-30
1723273,31,인왕시장,254,"오징어(생물,국산)",1마리(22cm),6000,21-Dec,속초.생물,1,전통시장,410000,서대문구,2021-12-30
1723274,31,인왕시장,266,"고등어(생물,국산)",1마리(25cm),5000,21-Dec,부산.생물,1,전통시장,410000,서대문구,2021-12-30
1723292,32,영천시장,28,사과,1개(400g),2500,21-Dec,청송,1,전통시장,410000,서대문구,2021-12-30
1723293,32,영천시장,27,배,1개(530g),2000,21-Dec,상주,1,전통시장,410000,서대문구,2021-12-30
1723294,32,영천시장,26,배추,1포기(2.2kg),3300,21-Dec,"해남. 1망 3포기-9,900원",1,전통시장,410000,서대문구,2021-12-30
1723295,32,영천시장,25,무,1개(1.5kg),2000,21-Dec,고창,1,전통시장,410000,서대문구,2021-12-30
1723296,32,영천시장,309,양파(1.5kg망),1망(1.5kg)-6개,3500,21-Dec,무안,1,전통시장,410000,서대문구,2021-12-30
1723297,32,영천시장,23,상추,100g,500,21-Dec,이천,1,전통시장,410000,서대문구,2021-12-30
1723298,32,영천시장,311,오이(다다기),1개,1300,21-Dec,고흥,1,전통시장,410000,서대문구,2021-12-30
1723299,32,영천시장,312,애호박,1개,1800,21-Dec,매실먹인 애호박,1,전통시장,410000,서대문구,2021-12-30
1723300,32,영천시장,278,쇠고기,600g(1등급 앞다리1+1),33000,21-Dec,"100g-5,500원 음성농협",1,전통시장,410000,서대문구,2021-12-30
1723301,32,영천시장,285,돼지고기,600g(생오겹 1+),19200,21-Dec,"100g-3,200원 대호축산",1,전통시장,410000,서대문구,2021-12-30
1723302,32,영천시장,283,닭고기(육계),1마리(1.03kg),7000,21-Dec,하림.신성토종닭,1,전통시장,410000,서대문구,2021-12-30
1723303,32,영천시장,171,달걀(10개),10개(특란 600g ),3600,21-Dec,수향. 행복한 아침,1,전통시장,410000,서대문구,2021-12-30
1723304,32,영천시장,320,달걀(30개),30개(특란 1800g),4980,21-Dec,수향. 특란-세일,1,전통시장,410000,서대문구,2021-12-30
1723305,32,영천시장,260,"조기(냉동,수입산)",1마리(20cm),4000,21-Dec,부세.중국산,1,전통시장,410000,서대문구,2021-12-30
1723306,32,영천시장,152,"명태(러시아,냉동)",1마리(30cm),3000,21-Dec,동태.러시아,1,전통시장,410000,서대문구,2021-12-30
1723307,32,영천시장,254,"오징어(생물,국산)",1마리(23cm),5000,21-Dec,속초.생물,1,전통시장,410000,서대문구,2021-12-30
1723308,32,영천시장,266,"고등어(생물,국산)",1마리(28cm),6000,21-Dec,부산.생물,1,전통시장,410000,서대문구,2021-12-30
1723326,33,현대백화점 신촌점,28,사과,1개(310g),2000,21-Dec,"경북 의성.저탄소사과. 1봉지 5개-9,900원.세일",2,대형마트,410000,서대문구,2021-12-30
1723327,33,현대백화점 신촌점,27,배,1개(630g),6700,21-Dec,"천안 1봉지 3개-20,000원",2,대형마트,410000,서대문구,2021-12-30
1723328,33,현대백화점 신촌점,26,배추,1포기(2.5kg),6000,21-Dec,해남,2,대형마트,410000,서대문구,2021-12-30
1723329,33,현대백화점 신촌점,25,무,1개(1.8kg),4500,21-Dec,제주,2,대형마트,410000,서대문구,2021-12-30
1723330,33,현대백화점 신촌점,24,양파,1망(1.8kg)-8개,3500,21-Dec,무안-세일,2,대형마트,410000,서대문구,2021-12-30
1723331,33,현대백화점 신촌점,310,상추(100g),100g,3100,21-Dec,양평,2,대형마트,410000,서대문구,2021-12-30
1723332,33,현대백화점 신촌점,311,오이(다다기),1개,1500,21-Dec,"천안 1봉지 5개-7,500원",2,대형마트,410000,서대문구,2021-12-30
1723333,33,현대백화점 신촌점,312,애호박,1개,3300,21-Dec,논개 애호박,2,대형마트,410000,서대문구,2021-12-30
1723334,33,현대백화점 신촌점,278,쇠고기,600g(1등급 앞다리1+1),49800,21-Dec,"100g-8,300원 음성농협",2,대형마트,410000,서대문구,2021-12-30
1723335,33,현대백화점 신촌점,285,돼지고기,600g(1등급),35700,21-Dec,"100g-5,950 선진포크.도드람lpc",2,대형마트,410000,서대문구,2021-12-30
1723336,33,현대백화점 신촌점,138,닭고기(토종닭),1마리(1.1kg),11000,21-Dec,참진 토종닭,2,대형마트,410000,서대문구,2021-12-30
1723337,33,현대백화점 신촌점,171,달걀(10개),10개(특란 600g ),6000,21-Dec,하림드림특란,2,대형마트,410000,서대문구,2021-12-30
1723338,33,현대백화점 신촌점,17,달걀,20개(특란 1200g),6900,21-Dec,하림드림란-세일,2,대형마트,410000,서대문구,2021-12-30
1723339,33,현대백화점 신촌점,136,"조기(국산,생물)",1마리(24cm),8500,21-Dec,백조기.제주,2,대형마트,410000,서대문구,2021-12-30
1723340,33,현대백화점 신촌점,302,명태,1마리,0,21-Dec,미입고,2,대형마트,410000,서대문구,2021-12-30
1723341,33,현대백화점 신촌점,254,"오징어(생물,국산)",1마리(26cm),6000,21-Dec,속초.생물,2,대형마트,410000,서대문구,2021-12-30
1723342,33,현대백화점 신촌점,266,"고등어(생물,국산)",1마리(30cm),7500,21-Dec,부산.생물,2,대형마트,410000,서대문구,2021-12-30
1723360,220,롯데슈퍼,28,사과,1개(310g),2200,21-Dec,"영주 1봉지 4개-8,720원",2,대형마트,410000,서대문구,2021-12-30
1723361,220,롯데슈퍼,276,배(신고),1개(600g),2200,21-Dec,"조치원 1봉지 4개-8,990원",2,대형마트,410000,서대문구,2021-12-30
1723362,220,롯데슈퍼,307,배추(2.5~3kg),1포기(2.2kg),3990,21-Dec,해남,2,대형마트,410000,서대문구,2021-12-30
1723363,220,롯데슈퍼,25,무,1개(1.7kg),1990,21-Dec,제주,2,대형마트,410000,서대문구,2021-12-30
1723364,220,롯데슈퍼,309,양파(1.5kg망),1망(1.5kg)-6개,2490,21-Dec,여주,2,대형마트,410000,서대문구,2021-12-30
1723365,220,롯데슈퍼,23,상추,100g,2300,21-Dec,"고양시 일산 1봉지 130g-2,990원",2,대형마트,410000,서대문구,2021-12-30
1723366,220,롯데슈퍼,311,오이(다다기),1개,1330,21-Dec,천안,2,대형마트,410000,서대문구,2021-12-30
1723367,220,롯데슈퍼,312,애호박,1개,2590,21-Dec,논개 애호박,2,대형마트,410000,서대문구,2021-12-30
1723368,220,롯데슈퍼,278,쇠고기,600g(1등급 앞다리),26940,21-Dec,"100g-4,490원 농협나주",2,대형마트,410000,서대문구,2021-12-30
1723369,220,롯데슈퍼,285,돼지고기,600g 1+,15540,21-Dec,"100g-2,590원.도드람 lpc",2,대형마트,410000,서대문구,2021-12-30
1723370,220,롯데슈퍼,138,닭고기(토종닭),1마리(1.05kg),9900,21-Dec,참진 토종닭,2,대형마트,410000,서대문구,2021-12-30
1723371,220,롯데슈퍼,171,달걀(10개),10개(특란 600g ),4690,21-Dec,초L신선한 알찬란,2,대형마트,410000,서대문구,2021-12-30
1723372,220,롯데슈퍼,320,달걀(30개),"30개(대란 1,560g)",4990,21-Dec,판계란-세일,2,대형마트,410000,서대문구,2021-12-30
1723373,220,롯데슈퍼,258,"조기(생물,국산)",1마리(20cm),2000,21-Dec,"백조기.제주 1팩4마리-7,980원",2,대형마트,410000,서대문구,2021-12-30
